"id","name","zipcode","latitude","longitude","state_id/id"
"fr_city_00001","L ABERGEMENT CLEMENCIAT","1400","46.1534255214","4.92611354223","cap_contact.fr_departement_1"
"fr_city_00002","L ABERGEMENT DE VAREY","1640","46.0091878776","5.42801696363","cap_contact.fr_departement_1"
"fr_city_00003","AMBERIEU EN BUGEY","1500","45.9608475114","5.3729257777","cap_contact.fr_departement_1"
"fr_city_00004","AMBERIEUX EN DOMBES","1330","45.9961799872","4.91227250796","cap_contact.fr_departement_1"
"fr_city_00005","AMBLEON","1300","45.7494989044","5.59432017366","cap_contact.fr_departement_1"
"fr_city_00006","AMBRONAY","1500","46.0055913782","5.35760660735","cap_contact.fr_departement_1"
"fr_city_00007","AMBUTRIX","1500","45.9367134524","5.3328092349","cap_contact.fr_departement_1"
"fr_city_00008","ANDERT ET CONDON","1300","45.7873565333","5.65788307924","cap_contact.fr_departement_1"
"fr_city_00009","ANGLEFORT","1350","45.9093715116","5.79516005674","cap_contact.fr_departement_1"
"fr_city_00010","APREMONT","1100","46.2054981558","5.65781475272","cap_contact.fr_departement_1"
"fr_city_00011","ARANC","1110","46.0015344029","5.51130637511","cap_contact.fr_departement_1"
"fr_city_00012","ARANDAS","1230","45.8908155275","5.49870439091","cap_contact.fr_departement_1"
"fr_city_00013","ARBENT","1100","46.2834936005","5.69061651221","cap_contact.fr_departement_1"
"fr_city_00014","ARBOYS EN BUGEY","1300","45.7237621545","5.65263086429","cap_contact.fr_departement_1"
"fr_city_00015","ARBIGNY","1190","46.4776762988","4.9599416863","cap_contact.fr_departement_1"
"fr_city_00016","ARGIS","1230","45.9337182132","5.48251100314","cap_contact.fr_departement_1"
"fr_city_00017","ARMIX","1510","45.8541838459","5.58357838695","cap_contact.fr_departement_1"
"fr_city_00018","ARS SUR FORMANS","1480","45.9934611","4.82199649494","cap_contact.fr_departement_1"
"fr_city_00019","ARTEMARE","1510","45.8695891748","5.69065283943","cap_contact.fr_departement_1"
"fr_city_00020","ASNIERES SUR SAONE","1570","46.3857281418","4.88387478623","cap_contact.fr_departement_1"
"fr_city_00021","ATTIGNAT","1340","46.2861802203","5.1795233845","cap_contact.fr_departement_1"
"fr_city_00022","BAGE LA VILLE","1380","46.3233203302","4.9528678933","cap_contact.fr_departement_1"
"fr_city_00023","BAGE LE CHATEL","1380","46.3077069231","4.92862084189","cap_contact.fr_departement_1"
"fr_city_00024","BALAN","1360","45.8311226453","5.10780019249","cap_contact.fr_departement_1"
"fr_city_00025","BANEINS","1990","46.1141214445","4.90146475101","cap_contact.fr_departement_1"
"fr_city_00026","BEAUPONT","1270","46.4288360203","5.26003405676","cap_contact.fr_departement_1"
"fr_city_00027","BEAUREGARD","1480","46.0008580204","4.75600664694","cap_contact.fr_departement_1"
"fr_city_00028","BELLIGNAT","1100","46.2373497134","5.6360052884","cap_contact.fr_departement_1"
"fr_city_00029","BELIGNEUX","1360","45.8591464826","5.13989505865","cap_contact.fr_departement_1"
"fr_city_00030","BELLEGARDE SUR VALSERINE","1200","46.1067901755","5.83202736464","cap_contact.fr_departement_1"
"fr_city_00031","BELLEY","1300","45.7494697806","5.68412365526","cap_contact.fr_departement_1"
"fr_city_00032","BELLEYDOUX","1130","46.2530316409","5.78471723698","cap_contact.fr_departement_1"
"fr_city_00033","BELMONT LUTHEZIEU","1260","45.8847475883","5.65115788055","cap_contact.fr_departement_1"
"fr_city_00034","BENONCES","1470","45.8374974718","5.48285330863","cap_contact.fr_departement_1"
"fr_city_00035","BENY","1370","46.3188629218","5.28253433405","cap_contact.fr_departement_1"
"fr_city_00036","BEON","1350","45.8568920052","5.75220315052","cap_contact.fr_departement_1"
"fr_city_00037","BEREZIAT","1340","46.3674371012","5.04021655965","cap_contact.fr_departement_1"
"fr_city_00038","BETTANT","1500","45.9368718303","5.36667617009","cap_contact.fr_departement_1"
"fr_city_00039","BEY","1290","46.2191748844","4.84642690241","cap_contact.fr_departement_1"
"fr_city_00040","BEYNOST","1700","45.8390325448","4.99738002182","cap_contact.fr_departement_1"
"fr_city_00041","BILLIAT","1200","46.0791346715","5.76591818163","cap_contact.fr_departement_1"
"fr_city_00042","BIRIEUX","1330","45.9533995502","5.03666479984","cap_contact.fr_departement_1"
"fr_city_00043","BIZIAT","1290","46.2266794269","4.94084673168","cap_contact.fr_departement_1"
"fr_city_00044","BLYES","1150","45.8469686113","5.25166055884","cap_contact.fr_departement_1"
"fr_city_00045","LA BOISSE","1120","45.8446213549","5.02783224111","cap_contact.fr_departement_1"
"fr_city_00046","BOISSEY","1190","46.3727973545","4.9989764059","cap_contact.fr_departement_1"
"fr_city_00047","BOISSEY","1380","46.3727973545","4.9989764059","cap_contact.fr_departement_1"
"fr_city_00048","BOLOZON","1450","46.1960338503","5.47095075411","cap_contact.fr_departement_1"
"fr_city_00049","BOULIGNEUX","1330","46.0232774841","4.99252709276","cap_contact.fr_departement_1"
"fr_city_00050","BOURG EN BRESSE","1000","46.2051520382","5.24602125501","cap_contact.fr_departement_1"
"fr_city_00051","BOURG ST CHRISTOPHE","1800","45.8861934456","5.14349196896","cap_contact.fr_departement_1"
"fr_city_00052","BOYEUX ST JEROME","1640","46.0363677631","5.46322744717","cap_contact.fr_departement_1"
"fr_city_00053","BOZ","1190","46.4051688134","4.9135797178","cap_contact.fr_departement_1"
"fr_city_00054","BREGNIER CORDON","1300","45.6416854652","5.61653371","cap_contact.fr_departement_1"
"fr_city_00055","BRENAZ","1260","45.9500082947","5.7371892334","cap_contact.fr_departement_1"
"fr_city_00056","BRENOD","1110","46.0759940484","5.61418361314","cap_contact.fr_departement_1"
"fr_city_00057","BRENS","1300","45.7135069062","5.68998154517","cap_contact.fr_departement_1"
"fr_city_00058","BRESSOLLES","1360","45.869423064","5.1009428902","cap_contact.fr_departement_1"
"fr_city_00059","BRION","1460","46.1686327301","5.54656422194","cap_contact.fr_departement_1"
"fr_city_00060","BRIORD","1470","45.7708330939","5.48537461884","cap_contact.fr_departement_1"
"fr_city_00061","BUELLAS","1310","46.2104135162","5.14487465017","cap_contact.fr_departement_1"
"fr_city_00062","LA BURBANCHE","1510","45.8598709332","5.54609714598","cap_contact.fr_departement_1"
"fr_city_00063","CEIGNES","1430","46.1256533435","5.49457379202","cap_contact.fr_departement_1"
"fr_city_00064","CERDON","1450","46.0720202633","5.47577586118","cap_contact.fr_departement_1"
"fr_city_00065","CERTINES","1240","46.1337950959","5.26239539372","cap_contact.fr_departement_1"
"fr_city_00066","CESSY","1170","46.315689376","6.0779844362","cap_contact.fr_departement_1"
"fr_city_00067","CEYZERIAT","1250","46.1832170988","5.32007207542","cap_contact.fr_departement_1"
"fr_city_00068","CEYZERIEU","1350","45.8335530148","5.71933090966","cap_contact.fr_departement_1"
"fr_city_00069","CHALAMONT","1320","46.0076491739","5.16936568","cap_contact.fr_departement_1"
"fr_city_00070","CHALEINS","1480","46.0340545373","4.79853838574","cap_contact.fr_departement_1"
"fr_city_00071","CHALEY","1230","45.9533367734","5.53682505273","cap_contact.fr_departement_1"
"fr_city_00072","CHALLES LA MONTAGNE","1450","46.1221539654","5.45755377201","cap_contact.fr_departement_1"
"fr_city_00073","CHALLEX","1630","46.1768358327","5.97115092939","cap_contact.fr_departement_1"
"fr_city_00074","CHAMPAGNE EN VALROMEY","1260","45.9316447397","5.69321890072","cap_contact.fr_departement_1"
"fr_city_00075","CHAMPDOR CORCELLES","1110","46.0198844188","5.60008759722","cap_contact.fr_departement_1"
"fr_city_00076","CHAMPFROMIER","1410","46.220365768","5.82233573131","cap_contact.fr_departement_1"
"fr_city_00077","CHANAY","1420","46.005695299","5.76893393185","cap_contact.fr_departement_1"
"fr_city_00078","CHANEINS","1990","46.0934984191","4.85473364691","cap_contact.fr_departement_1"
"fr_city_00079","CHANOZ CHATENAY","1400","46.1861812234","5.02807719246","cap_contact.fr_departement_1"
"fr_city_00080","LA CHAPELLE DU CHATELARD","1240","46.0744536905","5.02162055898","cap_contact.fr_departement_1"
"fr_city_00081","CHARIX","1130","46.1856344066","5.6811896084","cap_contact.fr_departement_1"
"fr_city_00082","CHARNOZ SUR AIN","1800","45.8736786869","5.2211032563","cap_contact.fr_departement_1"
"fr_city_00083","CHATEAU GAILLARD","1500","45.9730390239","5.30754273532","cap_contact.fr_departement_1"
"fr_city_00084","CHATENAY","1320","46.0259402155","5.2048590395","cap_contact.fr_departement_1"
"fr_city_00085","CHATILLON EN MICHAILLE","1200","46.1293337743","5.770176021","cap_contact.fr_departement_1"
"fr_city_00086","CHATILLON LA PALUD","1320","45.9748017433","5.2416027725","cap_contact.fr_departement_1"
"fr_city_00087","CHATILLON SUR CHALARONNE","1400","46.1232390685","4.95810003714","cap_contact.fr_departement_1"
"fr_city_00088","CHAVANNES SUR REYSSOUZE","1190","46.4379785193","5.00693749662","cap_contact.fr_departement_1"
"fr_city_00089","CHAVANNES SUR SURAN","1250","46.2750157946","5.41649423093","cap_contact.fr_departement_1"
"fr_city_00090","CHAVEYRIAT","1660","46.1991513767","5.0564069258","cap_contact.fr_departement_1"
"fr_city_00091","CHAVORNAY","1510","45.8824049535","5.72499814516","cap_contact.fr_departement_1"
"fr_city_00092","CHAZEY BONS","1300","45.7925770617","5.68477063188","cap_contact.fr_departement_1"
"fr_city_00093","CHAZEY SUR AIN","1150","45.8929448968","5.25528498524","cap_contact.fr_departement_1"
"fr_city_00094","CHEIGNIEU LA BALME","1510","45.8227204334","5.6050023969","cap_contact.fr_departement_1"
"fr_city_00095","CHEVILLARD","1430","46.1103512578","5.58116056005","cap_contact.fr_departement_1"
"fr_city_00096","CHEVROUX","1190","46.38249255","4.96288275972","cap_contact.fr_departement_1"
"fr_city_00097","CHEVRY","1170","46.283152935","6.04707941462","cap_contact.fr_departement_1"
"fr_city_00098","CHEZERY FORENS","1200","46.222573373","5.87248105275","cap_contact.fr_departement_1"
"fr_city_00099","CHEZERY FORENS","1410","46.222573373","5.87248105275","cap_contact.fr_departement_1"
"fr_city_00100","CIVRIEUX","1390","45.922467454","4.88633786877","cap_contact.fr_departement_1"
"fr_city_00101","CIZE","1250","46.2003848172","5.45082526739","cap_contact.fr_departement_1"
"fr_city_00102","CLEYZIEU","1230","45.902146623","5.43272695486","cap_contact.fr_departement_1"
"fr_city_00103","COLIGNY","1270","46.3866637865","5.3308227014","cap_contact.fr_departement_1"
"fr_city_00104","COLLONGES","1550","46.1419227898","5.90040256654","cap_contact.fr_departement_1"
"fr_city_00105","COLOMIEU","1300","45.7361469025","5.62670101041","cap_contact.fr_departement_1"
"fr_city_00106","CONAND","1230","45.8834810846","5.47541328981","cap_contact.fr_departement_1"
"fr_city_00107","CONDAMINE","1430","46.105831161","5.55568206762","cap_contact.fr_departement_1"
"fr_city_00108","CONDEISSIAT","1400","46.1538469834","5.08437171701","cap_contact.fr_departement_1"
"fr_city_00109","CONFORT","1200","46.1543700156","5.83319395258","cap_contact.fr_departement_1"
"fr_city_00110","CONFRANCON","1310","46.270304175","5.05775217893","cap_contact.fr_departement_1"
"fr_city_00111","CONTREVOZ","1300","45.8009403071","5.62087768159","cap_contact.fr_departement_1"
"fr_city_00112","CONZIEU","1300","45.7253102173","5.60442351043","cap_contact.fr_departement_1"
"fr_city_00113","CORBONOD","1420","45.9659473187","5.78961970355","cap_contact.fr_departement_1"
"fr_city_00114","CORLIER","1110","46.0336885573","5.49635755029","cap_contact.fr_departement_1"
"fr_city_00115","CORMARANCHE EN BUGEY","1110","45.9442772826","5.60860828487","cap_contact.fr_departement_1"
"fr_city_00116","CORMORANCHE SUR SAONE","1290","46.2403530179","4.8276569593","cap_contact.fr_departement_1"
"fr_city_00117","CORMOZ","1560","46.4336632942","5.22181275755","cap_contact.fr_departement_1"
"fr_city_00118","CORVEISSIAT","1250","46.2505107235","5.47152467919","cap_contact.fr_departement_1"
"fr_city_00119","COURMANGOUX","1370","46.3267864521","5.35558241812","cap_contact.fr_departement_1"
"fr_city_00120","COURTES","1560","46.4570082032","5.11128546723","cap_contact.fr_departement_1"
"fr_city_00121","CRANS","1320","45.9663793103","5.19490390871","cap_contact.fr_departement_1"
"fr_city_00122","CRAS SUR REYSSOUZE","1340","46.3130831891","5.17796707174","cap_contact.fr_departement_1"
"fr_city_00123","CRESSIN ROCHEFORT","1350","45.7826434885","5.76546256637","cap_contact.fr_departement_1"
"fr_city_00124","CROTTET","1290","46.283072336","4.87747971182","cap_contact.fr_departement_1"
"fr_city_00125","CROTTET","1750","46.283072336","4.87747971182","cap_contact.fr_departement_1"
"fr_city_00126","CROZET","1170","46.2915659686","5.99510417092","cap_contact.fr_departement_1"
"fr_city_00127","CRUZILLES LES MEPILLAT","1290","46.2220588715","4.8752193513","cap_contact.fr_departement_1"
"fr_city_00128","CULOZ","1350","45.8559966843","5.78398308932","cap_contact.fr_departement_1"
"fr_city_00129","CURCIAT DONGALON","1560","46.4885456881","5.16344336837","cap_contact.fr_departement_1"
"fr_city_00130","CURTAFOND","1310","46.273150382","5.1020896267","cap_contact.fr_departement_1"
"fr_city_00131","CUZIEU","1300","45.8200002803","5.6765554896","cap_contact.fr_departement_1"
"fr_city_00132","DAGNEUX","1120","45.8531616918","5.07289166803","cap_contact.fr_departement_1"
"fr_city_00133","DIVONNE LES BAINS","1220","46.3756333495","6.1158647611","cap_contact.fr_departement_1"
"fr_city_00134","DOMMARTIN","1380","46.33627762","4.99863894","cap_contact.fr_departement_1"
"fr_city_00135","DOMPIERRE SUR VEYLE","1240","46.0667883703","5.21665199666","cap_contact.fr_departement_1"
"fr_city_00136","DOMPIERRE SUR CHALARONNE","1400","46.1415406621","4.90141714714","cap_contact.fr_departement_1"
"fr_city_00137","DOMSURE","1270","46.4244066427","5.29313479651","cap_contact.fr_departement_1"
"fr_city_00138","DORTAN","1590","46.3133221173","5.64146584117","cap_contact.fr_departement_1"
"fr_city_00139","DOUVRES","1500","45.984297392","5.37106901673","cap_contact.fr_departement_1"
"fr_city_00140","DROM","1250","46.2196603059","5.36799994918","cap_contact.fr_departement_1"
"fr_city_00141","DRUILLAT","1160","46.067579544","5.29361666429","cap_contact.fr_departement_1"
"fr_city_00142","ECHALLON","1130","46.2271364137","5.73330448395","cap_contact.fr_departement_1"
"fr_city_00143","ECHENEVEX","1170","46.3160845207","6.01926187996","cap_contact.fr_departement_1"
"fr_city_00144","ETREZ","1340","46.3380891758","5.19286414645","cap_contact.fr_departement_1"
"fr_city_00145","EVOSGES","1230","45.965147537","5.50283599885","cap_contact.fr_departement_1"
"fr_city_00146","FARAMANS","1800","45.9104942091","5.1249258559","cap_contact.fr_departement_1"
"fr_city_00147","FAREINS","1480","46.020997974","4.7620080898","cap_contact.fr_departement_1"
"fr_city_00148","FARGES","1550","46.166230455","5.90019477201","cap_contact.fr_departement_1"
"fr_city_00149","FEILLENS","1570","46.3365833672","4.88507050971","cap_contact.fr_departement_1"
"fr_city_00150","FERNEY VOLTAIRE","1210","46.2519789243","6.10826403805","cap_contact.fr_departement_1"
"fr_city_00151","FLAXIEU","1350","45.8113298005","5.74459048839","cap_contact.fr_departement_1"
"fr_city_00152","FOISSIAT","1340","46.3784759782","5.18483641417","cap_contact.fr_departement_1"
"fr_city_00153","FRANCHELEINS","1090","46.0735946256","4.81293575559","cap_contact.fr_departement_1"
"fr_city_00154","FRANS","1480","45.9939065077","4.78033196905","cap_contact.fr_departement_1"
"fr_city_00155","GARNERANS","1140","46.2136224825","4.82843188743","cap_contact.fr_departement_1"
"fr_city_00156","GENOUILLEUX","1090","46.1201611728","4.79288195016","cap_contact.fr_departement_1"
"fr_city_00157","BEARD GEOVREISSIAT","1460","46.1896733539","5.55139781353","cap_contact.fr_departement_1"
"fr_city_00158","GEOVREISSET","1100","46.2508621615","5.61271973915","cap_contact.fr_departement_1"
"fr_city_00159","GERMAGNAT","1250","46.3054983344","5.45012798616","cap_contact.fr_departement_1"
"fr_city_00160","GEX","1170","46.3471891747","6.04650555568","cap_contact.fr_departement_1"
"fr_city_00161","GIRON","1130","46.2227121191","5.78049809256","cap_contact.fr_departement_1"
"fr_city_00162","GORREVOD","1190","46.414943437","4.95120595427","cap_contact.fr_departement_1"
"fr_city_00163","GRAND CORENT","1250","46.207387937","5.43318666027","cap_contact.fr_departement_1"
"fr_city_00164","GRIEGES","1290","46.2633634407","4.84621318847","cap_contact.fr_departement_1"
"fr_city_00165","GRILLY","1220","46.3318810665","6.11366767978","cap_contact.fr_departement_1"
"fr_city_00166","GROISSIAT","1100","46.2260039429","5.61095413441","cap_contact.fr_departement_1"
"fr_city_00167","GUEREINS","1090","46.106624674","4.78159420118","cap_contact.fr_departement_1"
"fr_city_00168","HAUTECOURT ROMANECHE","1250","46.1611241927","5.42944457639","cap_contact.fr_departement_1"
"fr_city_00169","HAUTEVILLE LOMPNES","1110","45.9696520061","5.57627261783","cap_contact.fr_departement_1"
"fr_city_00170","HOSTIAZ","1110","45.9061631889","5.54077986031","cap_contact.fr_departement_1"
"fr_city_00171","HAUT VALROMEY","1260","46.0317412192","5.70267027388","cap_contact.fr_departement_1"
"fr_city_00172","ILLIAT","1140","46.1866986838","4.88840344003","cap_contact.fr_departement_1"
"fr_city_00173","INJOUX GENISSIAT","1200","46.0497734524","5.75991363273","cap_contact.fr_departement_1"
"fr_city_00174","INNIMOND","1680","45.7919647191","5.57389398559","cap_contact.fr_departement_1"
"fr_city_00175","IZENAVE","1430","46.0381623415","5.52447901164","cap_contact.fr_departement_1"
"fr_city_00176","IZERNORE","1580","46.2179780137","5.56258251719","cap_contact.fr_departement_1"
"fr_city_00177","IZIEU","1300","45.6557496407","5.63909140794","cap_contact.fr_departement_1"
"fr_city_00178","JASSANS RIOTTIER","1480","45.9777239103","4.75984637871","cap_contact.fr_departement_1"
"fr_city_00179","JASSERON","1250","46.2150037064","5.31215372338","cap_contact.fr_departement_1"
"fr_city_00180","JAYAT","1340","46.3660828991","5.11429701617","cap_contact.fr_departement_1"
"fr_city_00181","JOURNANS","1250","46.1464982407","5.33452833151","cap_contact.fr_departement_1"
"fr_city_00182","JOYEUX","1800","45.9499899849","5.10261326872","cap_contact.fr_departement_1"
"fr_city_00183","JUJURIEUX","1640","46.0497041467","5.41094771899","cap_contact.fr_departement_1"
"fr_city_00184","LABALME","1450","46.0932491295","5.49438685213","cap_contact.fr_departement_1"
"fr_city_00185","LAGNIEU","1150","45.8917015798","5.32917518895","cap_contact.fr_departement_1"
"fr_city_00186","LAIZ","1290","46.2469919709","4.89933490972","cap_contact.fr_departement_1"
"fr_city_00187","LE POIZAT LALLEYRIAT","1130","46.1479592076","5.71829194244","cap_contact.fr_departement_1"
"fr_city_00188","LANCRANS","1200","46.1323202721","5.84050985141","cap_contact.fr_departement_1"
"fr_city_00189","LANTENAY","1430","46.0544405897","5.54127421165","cap_contact.fr_departement_1"
"fr_city_00190","LAPEYROUSE","1330","45.9859131165","4.98196682865","cap_contact.fr_departement_1"
"fr_city_00191","LAVOURS","1350","45.8108837933","5.77267317838","cap_contact.fr_departement_1"
"fr_city_00192","LEAZ","1200","46.1086518044","5.87649017888","cap_contact.fr_departement_1"
"fr_city_00193","LELEX","1410","46.2855010936","5.92927713771","cap_contact.fr_departement_1"
"fr_city_00194","LENT","1240","46.1160216305","5.20200684747","cap_contact.fr_departement_1"
"fr_city_00195","LESCHEROUX","1560","46.4114892731","5.15107164478","cap_contact.fr_departement_1"
"fr_city_00196","LEYMENT","1150","45.9269989549","5.2947657235","cap_contact.fr_departement_1"
"fr_city_00197","LEYSSARD","1450","46.1624187428","5.47633297491","cap_contact.fr_departement_1"
"fr_city_00198","LHOPITAL","1420","46.0238143134","5.76236736492","cap_contact.fr_departement_1"
"fr_city_00199","LHUIS","1680","45.7444141403","5.53602066955","cap_contact.fr_departement_1"
"fr_city_00200","LOCHIEU","1260","45.9302479879","5.7413126836","cap_contact.fr_departement_1"
"fr_city_00201","LOMPNAS","1680","45.8105943351","5.52320457866","cap_contact.fr_departement_1"
"fr_city_00202","LOMPNIEU","1260","45.9690865613","5.65968816497","cap_contact.fr_departement_1"
"fr_city_00203","LOYETTES","1360","45.7921564114","5.21770971647","cap_contact.fr_departement_1"
"fr_city_00204","LURCY","1090","46.061730034","4.78075207026","cap_contact.fr_departement_1"
"fr_city_00205","MAGNIEU","1300","45.7754050255","5.71540945601","cap_contact.fr_departement_1"
"fr_city_00206","MAILLAT","1430","46.1201642836","5.52854394238","cap_contact.fr_departement_1"
"fr_city_00207","MALAFRETAZ","1340","46.3295545661","5.14386299599","cap_contact.fr_departement_1"
"fr_city_00208","MANTENAY MONTLIN","1560","46.4302754511","5.10675899732","cap_contact.fr_departement_1"
"fr_city_00209","MANZIAT","1570","46.3643830585","4.90242777155","cap_contact.fr_departement_1"
"fr_city_00210","MARBOZ","1851","46.3434312497","5.24374534963","cap_contact.fr_departement_1"
"fr_city_00211","MARCHAMP","1680","45.7738495266","5.54985181107","cap_contact.fr_departement_1"
"fr_city_00212","MARIGNIEU","1300","45.8010384947","5.71570352924","cap_contact.fr_departement_1"
"fr_city_00213","MARLIEUX","1240","46.0549073186","5.0741150816","cap_contact.fr_departement_1"
"fr_city_00214","MARSONNAS","1340","46.3409117711","5.06434294764","cap_contact.fr_departement_1"
"fr_city_00215","MARTIGNAT","1100","46.2030768095","5.61384033805","cap_contact.fr_departement_1"
"fr_city_00216","MASSIEUX","1600","45.9094016817","4.82779660051","cap_contact.fr_departement_1"
"fr_city_00217","MASSIGNIEU DE RIVES","1300","45.7571503942","5.7620535823","cap_contact.fr_departement_1"
"fr_city_00218","MATAFELON GRANGES","1580","46.2565319445","5.53958933702","cap_contact.fr_departement_1"
"fr_city_00219","MEILLONNAS","1370","46.244997627","5.33594738489","cap_contact.fr_departement_1"
"fr_city_00220","MERIGNAT","1450","46.0648564341","5.44210660051","cap_contact.fr_departement_1"
"fr_city_00221","MESSIMY SUR SAONE","1480","46.0472670758","4.75935643933","cap_contact.fr_departement_1"
"fr_city_00222","MEXIMIEUX","1800","45.9060530318","5.20404833653","cap_contact.fr_departement_1"
"fr_city_00223","BOHAS MEYRIAT RIGNAT","1250","46.1427060662","5.3780109646","cap_contact.fr_departement_1"
"fr_city_00224","MEZERIAT","1660","46.2423102101","5.04725416984","cap_contact.fr_departement_1"
"fr_city_00225","MIJOUX","1170","46.3622451724","6.00902631941","cap_contact.fr_departement_1"
"fr_city_00226","MIJOUX","1410","46.3622451724","6.00902631941","cap_contact.fr_departement_1"
"fr_city_00227","MIONNAY","1390","45.8955939299","4.92416967439","cap_contact.fr_departement_1"
"fr_city_00228","MIRIBEL","1700","45.8442099203","4.94106746787","cap_contact.fr_departement_1"
"fr_city_00229","MISERIEUX","1600","45.9762325343","4.81028471711","cap_contact.fr_departement_1"
"fr_city_00230","MOGNENEINS","1140","46.1446696076","4.820110702","cap_contact.fr_departement_1"
"fr_city_00231","MONTAGNAT","1250","46.1686969123","5.27962107938","cap_contact.fr_departement_1"
"fr_city_00232","MONTAGNIEU","1470","45.799449019","5.46428608859","cap_contact.fr_departement_1"
"fr_city_00233","MONTANGES","1200","46.17325293","5.79006091307","cap_contact.fr_departement_1"
"fr_city_00234","MONTCEAUX","1090","46.0962893261","4.80453564172","cap_contact.fr_departement_1"
"fr_city_00235","MONTCET","1310","46.219333227","5.11149132074","cap_contact.fr_departement_1"
"fr_city_00236","LE MONTELLIER","1800","45.9287482486","5.07092815964","cap_contact.fr_departement_1"
"fr_city_00237","MONTHIEUX","1390","45.9622791838","4.94555984534","cap_contact.fr_departement_1"
"fr_city_00238","MONTLUEL","1120","45.8909006209","5.01987566185","cap_contact.fr_departement_1"
"fr_city_00239","MONTMERLE SUR SAONE","1090","46.0849573236","4.7608579486","cap_contact.fr_departement_1"
"fr_city_00240","MONTRACOL","1310","46.1867200301","5.11706011755","cap_contact.fr_departement_1"
"fr_city_00241","MONTREAL LA CLUSE","1460","46.1795688194","5.59510550127","cap_contact.fr_departement_1"
"fr_city_00242","MONTREVEL EN BRESSE","1340","46.3252811442","5.11295966315","cap_contact.fr_departement_1"
"fr_city_00243","NURIEUX VOLOGNAT","1460","46.1830720992","5.51435812316","cap_contact.fr_departement_1"
"fr_city_00244","MURS ET GELIGNIEUX","1300","45.6420014274","5.66039684889","cap_contact.fr_departement_1"
"fr_city_00245","NANTUA","1130","46.1537845403","5.61352793799","cap_contact.fr_departement_1"
"fr_city_00246","NANTUA","1460","46.1537845403","5.61352793799","cap_contact.fr_departement_1"
"fr_city_00247","NEUVILLE LES DAMES","1400","46.1567753049","5.00942432434","cap_contact.fr_departement_1"
"fr_city_00248","NEUVILLE SUR AIN","1160","46.0909654813","5.37349784691","cap_contact.fr_departement_1"
"fr_city_00249","LES NEYROLLES","1130","46.1342937114","5.63714517869","cap_contact.fr_departement_1"
"fr_city_00250","NEYRON","1700","45.8184192468","4.9309045685","cap_contact.fr_departement_1"
"fr_city_00251","NIEVROZ","1120","45.8222941077","5.05949629195","cap_contact.fr_departement_1"
"fr_city_00252","NIVOLLET MONTGRIFFON","1230","45.9999448244","5.45847815374","cap_contact.fr_departement_1"
"fr_city_00253","ONCIEU","1230","45.9651165469","5.47146617499","cap_contact.fr_departement_1"
"fr_city_00254","ORDONNAZ","1510","45.8339690378","5.5395794296","cap_contact.fr_departement_1"
"fr_city_00255","ORNEX","1210","46.2774557513","6.09454723599","cap_contact.fr_departement_1"
"fr_city_00256","OUTRIAZ","1430","46.067796636","5.55697547429","cap_contact.fr_departement_1"
"fr_city_00257","OYONNAX","1100","46.2605435859","5.65344320923","cap_contact.fr_departement_1"
"fr_city_00258","OZAN","1190","46.3867168877","4.91805840196","cap_contact.fr_departement_1"
"fr_city_00259","PARCIEUX","1600","45.9184267932","4.82747423402","cap_contact.fr_departement_1"
"fr_city_00260","PARVES ET NATTAGES","1300","45.7437340183","5.73800737134","cap_contact.fr_departement_1"
"fr_city_00261","PERON","1630","46.1913554154","5.91968751164","cap_contact.fr_departement_1"
"fr_city_00262","PERONNAS","1960","46.1711903413","5.21802169564","cap_contact.fr_departement_1"
"fr_city_00263","PEROUGES","1800","45.8803945768","5.17955874977","cap_contact.fr_departement_1"
"fr_city_00264","PERREX","1540","46.2465065604","4.97464940331","cap_contact.fr_departement_1"
"fr_city_00265","PEYRIAT","1430","46.1498184067","5.50572312284","cap_contact.fr_departement_1"
"fr_city_00266","PEYRIEU","1300","45.6762428663","5.67912809192","cap_contact.fr_departement_1"
"fr_city_00267","PEYZIEUX SUR SAONE","1140","46.1226331853","4.82243226719","cap_contact.fr_departement_1"
"fr_city_00268","PIRAJOUX","1270","46.385801285","5.27417594024","cap_contact.fr_departement_1"
"fr_city_00269","PIZAY","1120","45.8928509581","5.08915465965","cap_contact.fr_departement_1"
"fr_city_00270","PLAGNE","1130","46.1883038423","5.71763811249","cap_contact.fr_departement_1"
"fr_city_00271","LE PLANTAY","1330","46.0230264227","5.08912046926","cap_contact.fr_departement_1"
"fr_city_00272","POLLIAT","1310","46.2463108642","5.13794412439","cap_contact.fr_departement_1"
"fr_city_00273","POLLIEU","1350","45.7965373468","5.74794515549","cap_contact.fr_departement_1"
"fr_city_00274","PONCIN","1450","46.089530586","5.41681266947","cap_contact.fr_departement_1"
"fr_city_00275","PONT D AIN","1160","46.0542077091","5.34703652618","cap_contact.fr_departement_1"
"fr_city_00276","PONT DE VAUX","1190","46.4422864477","4.92862459427","cap_contact.fr_departement_1"
"fr_city_00277","PONT DE VEYLE","1290","46.2637215091","4.88186068102","cap_contact.fr_departement_1"
"fr_city_00278","PORT","1460","46.155963139","5.57615832883","cap_contact.fr_departement_1"
"fr_city_00279","POUGNY","1550","46.1450914685","5.95100479291","cap_contact.fr_departement_1"
"fr_city_00280","POUILLAT","1250","46.3219301481","5.42318000482","cap_contact.fr_departement_1"
